logFC	logCPM	LR	PValue	FDR	hgnc	biotype	RMH3869	RMH3871	RMH3872	RMH3874	RMH3875	RMH3877
ENSMUSG00000091537.1	-0.0661188914161546	4.76749682848705	0.154184562692763	0.694568090356416	0.870862420362313	Ccdc72	protein_coding	48.9672168286832	43.8537237377901	40.8158686778681	38.5971190511146	43.9297422134458	41.1114277464177
ENSMUSG00000024431.7	-0.06823785455857	5.98903236882668	0.154127268146311	0.694621987869272	0.870862420362313	Nr3c1	protein_coding	8.67600334310485	8.60902974345264	9.83890495781679	6.81434802808324	8.14108306348317	9.33950261344068
ENSMUSG00000050732.9	-0.0645688367858955	4.46064635118114	0.154084248270086	0.694662464667327	0.870862420362313	Vamp8	protein_coding	10.098464661165	9.15659358227926	9.87323372116121	8.84055540662427	9.63865747698827	9.34588766656728
ENSMUSG00000055333.7	-0.226187376488341	-0.644166482070091	0.153800536973677	0.69492956809628	0.871058962811794	Fat2	protein_coding	0.0495526900816383	0.0335623000342587	0.0441258851656942	0.0363139443397532	0.0051663901763178	0.0286993776361435
ENSMUSG00000028969.6	-0.0933123255139716	3.25191772309728	0.153783107417572	0.694945986627438	0.871058962811794	Cdk5	protein_coding	4.91251623744407	4.55170990842438	5.43315117196632	5.21649231341835	3.9089699003233	3.4142120254578
ENSMUSG00000037570.9	-0.0944021402899643	4.10819801876197	0.153322739922772	0.695380039079885	0.87128720330063	Mcrs1	protein_coding	10.5807946571354	10.2418336262363	9.67071898649514	9.8701014026415	7.63421433353408	5.85950661716463
ENSMUSG00000091586.1	-0.199806743669669	0.171502291677725	0.153300802355769	0.695400741425176	0.87128720330063	Cyp4f17	protein_coding	0.524422804814386	0.498194672039145	0.334322526825705	0.825404606734985	0.80523726315959	0.248505860995821
ENSMUSG00000051671.6	0.095330713658459	2.84639458117705	0.153259903342569	0.695439342130921	0.87128720330063	1810063B05Rik	protein_coding	12.9625273190006	10.0032245991018	8.65719385253932	7.64585319922933	9.29554595015807	7.78215722592177
ENSMUSG00000026817.8	0.0829577525664415	8.32699473814257	0.153192870265968	0.695502621152252	0.87128720330063	Ak1	protein_coding	150.056905472437	116.988926364004	138.044089840444	112.489924269653	92.5738333538269	85.9582041067256
ENSMUSG00000032398.6	0.0897746266037021	3.37221372303041	0.153171773685885	0.695522539562906	0.87128720330063	Snapc5	protein_coding	13.3843524623956	13.9679514149967	13.1955416423514	12.523380240117	17.7422746224023	10.335734483858
ENSMUSG00000005981.9	-0.066180259671385	6.596162613081	0.153094030689374	0.695595954545774	0.87128720330063	Trap1	protein_coding	43.1850051964536	38.5309391965402	42.3240588346367	36.5559311208944	32.3476208951127	33.4208895941982
ENSMUSG00000062006.6	-0.0620830229127576	6.0373430420734	0.153068765638498	0.695619817699008	0.87128720330063	Rpl34	protein_coding	57.3266145041508	56.6881937460712	55.4491693853561	50.4093911313213	61.2117381663103	53.6518866531233
ENSMUSG00000020453.10	-0.120602387638626	2.77933769136657	0.152930732789363	0.695750231543439	0.87128720330063	Patz1	protein_coding	1.64427102697147	0.946688212900988	1.19797960070562	1.25477184871827	0.675812746594747	1.10971738401934
ENSMUSG00000029998.8	0.0661033151214927	6.18952006595171	0.152922464501825	0.695758045599696	0.87128720330063	Pcyox1	protein_coding	18.0214925035776	13.4515681016455	18.2548054722614	14.237411125147	13.5533986435377	14.1167512270137
ENSMUSG00000031756.4	-0.254867196299505	-0.692547947120638	0.152918307009646	0.695761974785574	0.87128720330063	Cenpn	protein_coding	0.0456114263868383	0.238316357923053	0.365546270788926	0.150415418083824	0.342393976742119	0.554751124774271
ENSMUSG00000036281.6	-0.103241750714029	2.60504594878818	0.15262553349462	0.696038825812181	0.871492329896734	Snapc4	protein_coding	0.776665839857339	1.0039377482001	0.851002795556341	0.930456102137619	1.11594497480299	0.664188392116104
ENSMUSG00000024091.8	-0.0613828891177652	5.85451292289138	0.152610990121247	0.696052586220905	0.871492329896734	Vapa	protein_coding	36.8607318732782	33.4223377900435	37.2706190248289	31.3189018467375	36.2438901965589	37.0903362176627
ENSMUSG00000042015.9	0.0753897100113863	4.08454440316761	0.152372778227535	0.696278081257502	0.871695257025627	Wdr41	protein_coding	4.15241332625621	3.05970007952257	3.95187226126178	3.21274136061155	2.93728288482541	2.88593845351877
ENSMUSG00000041153.3	-0.101152017402547	2.53571873651599	0.152207184491461	0.696434954535741	0.871760047797546	Osgin2	protein_coding	1.12260662162668	1.10292153809924	1.16787599667416	0.759401902332996	0.850816730885604	1.1753233174142
ENSMUSG00000008450.7	-0.070970919083985	4.08244473112679	0.152184258102037	0.696456681328836	0.871760047797546	Nutf2	protein_coding	9.76154302485152	8.82066242386492	9.49264573873293	7.87943612344667	7.51171528169272	8.0900633176814
ENSMUSG00000025217.7	0.079307476555751	3.67633041790942	0.15207539820297	0.696559871002985	0.871809818515392	Btrc	protein_coding	2.56482566210022	1.90179576770809	2.1115106957413	1.96799069202507	1.93011848747194	1.57738977081051
ENSMUSG00000034317.8	0.260819011941068	-1.28504168581389	0.151954738963088	0.696674295151088	0.871873639884522	Trim59	protein_coding	0.0717470869530798	0.0624788779505646	0.14375169860526	0.0788681618856958	0.0673235096102374	0.0415536823402986
ENSMUSG00000027324.1	-0.175337165215074	0.960803553655117	0.151821603400391	0.696800611650532	0.871921809305542	Rpusd2	protein_coding	0.592627929968835	1.10955676125625	0.771798952050463	0.635161517576311	0.611698303251088	0.231681379840721
ENSMUSG00000085494.1	0.267074325548695	-1.01245041552205	0.151768414921138	0.69685109370571	0.871921809305542	3110045C21Rik	lincRNA	0.566533437561719	0.370011958013158	0.141887544541413	0.350304342380895	0.465153267253992	0
ENSMUSG00000082420.1	0.219607247023171	-0.455340314851734	0.151634810671506	0.696977944638194	0.871921809305542	Gm6517	pseudogene	1.54026278337092	0.804776008678619	0.771513523443935	1.39683856524382	1.5898274170074	0.401432544685557
ENSMUSG00000026626.5	0.0612499518080745	6.11497275577357	0.151593299115685	0.697017371006302	0.871921809305542	Ppp2r5a	protein_coding	23.4356829365554	20.6355512250297	25.8568898557672	21.6019869706595	24.1947253698782	19.815690551612
ENSMUSG00000033862.6	-0.0947160823115266	2.87195791221355	0.151552677295328	0.697055958350203	0.871921809305542	Cdk10	protein_coding	5.15940785104616	5.22034662480282	4.77486406411191	4.25361883225391	3.68861241201939	3.28698549881589
ENSMUSG00000069972.4	0.110503344524715	2.7104470456904	0.15147590930759	0.69712889780514	0.871921809305542	Gm10159	protein_coding	16.9428906170802	7.37711341288734	13.2700326032357	11.936620466629	10.8397323886868	13.7825173675375
ENSMUSG00000020818.9	0.0762701460575092	3.71901082476929	0.15144651262371	0.697156834068236	0.871921809305542	Mfsd11	protein_coding	2.21567096373687	1.62271948787328	2.07167087129335	1.51755478837926	1.78053125385835	1.96435616040391
ENSMUSG00000060275.4	-0.235817078846764	-0.376459694453129	0.151300421416704	0.697295713825046	0.8720161574493	Nrg2	protein_coding	0.232305182925425	0.247250981289166	0.25858010453809	0.276642214310146	0.0726607907459507	0.044847980070145
ENSMUSG00000092051.1	-0.236941468476307	-0.927108521567499	0.151215601540299	0.697376382189673	0.872037697707156	Gm17229	pseudogene	0.136756399661846	0.0396967866166649	0.274003664558347	0.30065961770654	0.256649326903455	0.237615165892419
ENSMUSG00000046404.4	0.115387218053376	1.69412768312367	0.151067380220363	0.69751741135905	0.872134705642695	Yod1	protein_coding	0.838018987552059	0.529079353512668	0.839522955146945	0.725440616957768	1.00259727246656	0.928240568930245
ENSMUSG00000033773.8	-0.089286042840333	2.94507469290476	0.150978415759332	0.697602097241547	0.872161254009921	Rpap2	protein_coding	2.27245373249463	1.51116052184172	2.02818308768135	1.99272301239088	1.74464612085132	2.1177801514836
ENSMUSG00000085780.1	-0.181401936996418	-0.324675639445602	0.150894840841904	0.697681678945195	0.87218141674413	4930509G22Rik	lincRNA	0.194009684461739	0.22526363854818	0.22675084580831	0.213265623056274	0.333754645475917	0.393275323013169
ENSMUSG00000060601.6	0.134232965811994	3.46381933653639	0.15051800390076	0.698040825964003	0.872508959219371	Nr1h2	protein_coding	4.72121036546205	4.17362252788971	3.82196636799854	2.98806788267264	2.34930788299017	1.53290903240054
ENSMUSG00000055302.5	0.0641465541769886	6.58429468196097	0.150486739801045	0.698070645655542	0.872508959219371	Mrfap1	protein_coding	73.2326642932008	55.8910256006978	61.5185947296292	48.8222311735833	55.6588867277504	55.927406529339
ENSMUSG00000000934.8	-0.120652713714853	1.63010480733654	0.15020128083841	0.698343081314119	0.872770108443587	Top1mt	protein_coding	1.90800154213232	1.84614224683643	1.69904513368278	1.60798779925079	1.19357561505921	1.06822000597463
ENSMUSG00000040459.9	-0.0762017914516053	4.19323228998733	0.150106164055737	0.698433924782169	0.872804281855706	Arglu1	protein_coding	9.72439638066411	10.8547051060185	9.47616168751006	8.38159203307048	11.8208119205547	9.90731975625724
ENSMUSG00000027312.8	0.0685877865717352	4.88402531947463	0.14987390310792	0.698655890126393	0.872852582850356	Atrn	protein_coding	2.15138912787707	1.89464427973306	2.80060755456088	2.10938820508645	2.33239171856833	2.12245388221334
ENSMUSG00000000861.9	-0.162229853791933	0.373545807468651	0.149753137019546	0.698771381082975	0.872852582850356	Bcl11a	protein_coding	0.139896285609935	0.0635606811228557	0.0609336318637373	0.0952775669985705	0.0684891961375107	0.0951146369546582
ENSMUSG00000026563.7	-0.0938407839547767	2.24849105015394	0.149748605647242	0.698775715564379	0.872852582850356	Tada1	protein_coding	1.11322577174138	1.03745001200056	1.11522364471486	1.1754115833534	1.24617715114676	1.0180196207583
ENSMUSG00000014551.8	-0.0642957100962583	4.66188425434806	0.149748137724263	0.698776163160113	0.872852582850356	Mrps25	protein_coding	4.36298417152056	3.82060430170008	3.74815638717559	3.53673063384923	3.8652695569803	3.67389370881832
ENSMUSG00000012819.8	0.12216362062311	1.71050385274871	0.149667032682194	0.69885375703361	0.872852582850356	Cdh23	protein_coding	0.142481614211257	0.153027063636312	0.271200911229581	0.191863499667999	0.196088770598635	0.144411612770342
ENSMUSG00000071285.5	-0.157247300182044	0.971154999910445	0.149625886254968	0.698893131407338	0.872852582850356	Zfp87	protein_coding	0.62744743231718	0.901550875370486	0.440001445411034	0.646615438100262	1.05977172119711	0.572351924267696
ENSMUSG00000004266.9	0.155289567145079	0.0282506745783964	0.149586985362087	0.698930362679289	0.872852582850356	Ptpn6	protein_coding	0.316234857174504	0.275383989569377	0.460803482774841	0.284417954940985	0.269761227189142	0.27473009758332
ENSMUSG00000081219.1	0.245414491529308	-0.699597142692271	0.1494915821757	0.699021694740901	0.872852582850356	Bambi-ps1	pseudogene	0.135522275355817	0.472062633404266	1.3576549312719	0.446919584018943	1.14449966337404	1.29508976627264
ENSMUSG00000027642.9	0.0619505964139484	5.52990734344292	0.149432061790222	0.699078692193369	0.872852582850356	Rpn2	protein_coding	12.1221861534915	10.0656350348004	11.4156691256483	9.90410610486635	10.6073762765202	8.79441209006314
ENSMUSG00000043572.7	-0.138914753159718	1.41734095951418	0.149401870303794	0.699107608919576	0.872852582850356	Pars2	protein_coding	1.01023703902854	0.766949107020158	0.986100079123684	0.961014419225726	0.486128576292982	0.585097887467522
ENSMUSG00000039850.10	-0.114781295245943	1.42908077643126	0.149010910529229	0.699482365076356	0.873241154221119	A730011L01Rik	protein_coding	0.392103450074843	0.421124086351627	0.392807146400959	0.441796199427342	0.490571004535869	0.329286486828667
ENSMUSG00000014355.4	-0.0653973719068848	5.81729933776843	0.14890916291154	0.699579988307071	0.873263539560128	Anapc1	protein_coding	3.2050920553418	3.03376285169026	3.60076673960587	3.04648976519896	3.70637166004342	3.65691850162317
ENSMUSG00000020015.8	0.101347863560203	3.57123846728493	0.148859801635506	0.699627362505357	0.873263539560128	Cdk17	protein_coding	1.62222484273277	1.74657089958117	2.36383447433384	2.0061389815691	3.11360385313043	2.11396994623586
ENSMUSG00000049858.7	-0.0761139527000094	4.00473428269922	0.148665033993179	0.699814377718246	0.873417653839761	Suox	protein_coding	7.65073812396781	7.07882578778009	7.73290143071482	6.84258659058768	5.76886397487467	5.60807256456241
ENSMUSG00000080303.2	0.274380737728433	-1.36522875859007	0.148440392431499	0.700030252595591	0.873527076832457	Gm12419	pseudogene	0.378395266465928	0.329514586230616	0.252716240750139	0.415951927803457	0.828485583093331	0.219154775051433
ENSMUSG00000037447.9	0.0962301384821787	3.78327361166598	0.148433372494651	0.700037001599805	0.873527076832457	Arid5a	protein_coding	1.96721281805971	1.10580441824933	2.03330659589903	2.08523269069891	1.83615722472258	1.54625869064067
ENSMUSG00000028293.8	-0.084996301242329	2.91876429531399	0.148375436568003	0.700092708503918	0.873527076832457	Slc35a1	protein_coding	3.57842917345571	2.68846183071497	3.19824966529715	3.06589183754388	3.29196136201906	3.68785745533878
ENSMUSG00000092118.1	-0.230727698975053	-0.869492571480437	0.148290437060978	0.700174460354436	0.873549782842128	Fancf	protein_coding	0.236963505133988	0.330164516380972	0.237388776444288	0.117217222258223	0.266824181875367	0.370553118171284
ENSMUSG00000050213.6	0.0976321055406713	2.02683243196967	0.148193471904065	0.70026775353069	0.873575378488311	Snip1	protein_coding	1.55297122217761	1.35236012459471	1.88677069594705	1.52550026327258	1.92229357651959	1.52138076616254
ENSMUSG00000022680.6	-0.0580171809565182	6.82176539346799	0.148121827352878	0.700336707484088	0.873575378488311	Pdxdc1	protein_coding	15.3563041409763	13.9144897874793	14.8308489343734	13.0492537826674	14.1363875088017	13.7593771456634
ENSMUSG00000038722.11	0.0634945381216193	4.57259947255252	0.148070993830763	0.700385643575204	0.873575378488311	Bud31	protein_coding	15.5390703260602	14.0538759011916	16.1676121519206	13.0581789312534	16.4094929901518	13.586433972348
ENSMUSG00000041939.8	0.126292715453972	1.34346891133797	0.147531470910706	0.700905623416956	0.874144614269672	Mvk	protein_coding	1.05267678022346	1.1524142620207	0.9943050741493	0.768683223696118	0.931329617172939	0.522580856769282
ENSMUSG00000028975.10	0.103388384127996	3.24198156499208	0.147426128745617	0.701007277049318	0.874188880608666	Pex14	protein_coding	1.89298345270243	1.47023914712287	1.98607441678637	1.48683551005599	1.06816313200985	1.04450243714628
ENSMUSG00000026484.7	-0.0874371908139304	3.51844083756566	0.147359712646285	0.701071389024353	0.874188880608666	Rnf2	protein_coding	3.26101316201272	3.39385844110083	3.55902431735011	3.36609889274247	4.72675961603114	4.14587732346554
ENSMUSG00000012405.9	-0.0596326759068027	6.91574035084089	0.14728307884171	0.701145384831192	0.874188880608666	Rpl15	protein_coding	55.616880069111	48.1407677655217	52.6641839916078	50.4904690875681	49.5485738462582	46.2229212685037
ENSMUSG00000017009.3	0.0817994054953946	3.74009001577451	0.147231170348475	0.701195519004041	0.874188880608666	Sdc4	protein_coding	5.48457208340815	4.08986259690538	6.53645932022866	5.56116759830891	5.08726572133882	4.43613768389235
ENSMUSG00000036099.9	-0.0626398447837826	5.09306085093752	0.147059016317059	0.701361861127098	0.874316958207144	Vezt	protein_coding	1.65526130001614	1.56324801763411	1.93071137599243	1.57929256729383	1.56779001090598	1.60004355850024
ENSMUSG00000051232.7	-0.088094420965023	2.5230376043101	0.146901440746534	0.70151421488156	0.874363715110538	Tmem199	protein_coding	3.5043617148281	3.12520642976585	2.79160191086936	2.74989832080396	2.89211907555474	2.71430755921635
ENSMUSG00000037015.8	-0.0904946706158699	2.74580909242969	0.146797416809965	0.701614842983028	0.874363715110538	Tmem185b	pseudogene	4.82818147981736	3.61506894414884	3.61633381129777	3.6085294356414	3.09090134440977	3.48888228507936
ENSMUSG00000039512.10	0.0894220550342134	3.51125824086238	0.146774441942377	0.701637073354007	0.874363715110538	Uhrf1bp1	protein_coding	1.69686060003374	1.30098505029911	1.607519714478	1.14045541517787	0.977843293278427	1.09760331926306
ENSMUSG00000028034.8	0.0689332745948793	4.88835719473985	0.146757134175133	0.701653821583793	0.874363715110538	Fubp1	protein_coding	4.38402300512448	4.47519252304587	5.64845965955183	3.55412170636077	4.60508705969936	4.35877088710323
ENSMUSG00000002748.5	-0.070802329967164	6.09738401305434	0.146571552973537	0.701833474405671	0.874508304388174	Baz1b	protein_coding	8.63808807383994	8.75054286751623	9.75993571828107	7.60837120092098	10.5884577730419	10.6581025652488
ENSMUSG00000019868.9	-0.0783350473372395	3.58757078739147	0.146250151998144	0.702144916980462	0.874796635606435	Vta1	protein_coding	5.08136382304622	5.75554093163236	6.08722116278924	5.24391924065882	5.2015326315899	4.19835988763127
ENSMUSG00000031913.9	-0.0623829996113969	5.41392884312703	0.146192101590493	0.70220121054699	0.874796635606435	Vps4a	protein_coding	19.6089187150486	15.5765165374022	17.7914949785272	15.956069945482	15.5277440395902	17.1461129887722
ENSMUSG00000024654.8	0.0763416812324411	5.52861346762635	0.146120367876266	0.70227079100634	0.874796635606435	Asrgl1	protein_coding	13.6508437681267	10.6515391527138	13.245064993757	9.8224880223254	8.44601080562822	8.93902640112737
ENSMUSG00000064090.7	-0.0902001999966458	2.19950738453923	0.146070212532301	0.7023194524494	0.874796635606435	Vrk2	protein_coding	0.718601919005778	0.710624395335642	0.707690020287989	0.59244369583168	0.662867657832104	0.666612437342805
ENSMUSG00000035227.5	-0.0735165704377485	4.30416122140721	0.145946560972716	0.702439461902159	0.874811924286594	Spcs2	protein_coding	18.0297427109739	13.0335777836504	13.8939231927566	13.5780844397963	12.3090140563789	14.2577100046087
ENSMUSG00000029624.9	-0.0836391626499459	3.83517116164676	0.145926416616774	0.70245901843224	0.874811924286594	Ptcd1	protein_coding	5.60995650510962	4.39885653419645	4.25759433798654	4.38480555184868	3.48659433533018	3.56558439730814
ENSMUSG00000019804.6	0.066616580215304	5.50221572022131	0.14574965592934	0.702630687495994	0.874874826911403	Snx3	protein_coding	40.8710751913925	32.9678291135059	34.5664341433419	27.2283932725636	29.6568102977726	28.2474795579068
ENSMUSG00000091562.2	0.0684989702684888	5.91350841549834	0.145743334569906	0.70263682897599	0.874874826911403	Gm9581	processed_transcript	16.6588461276176	13.0700364444124	17.5450868880683	11.5708245689729	14.6431000614278	16.5621230564899
ENSMUSG00000064317.3	0.180094076024271	0.243088373900161	0.145658636605339	0.702719131514894	0.874898049155092	Gm10146	protein_coding	3.65724496508165	3.3440464287559	2.19828510789505	2.11062365192508	2.23064203797634	0.79431097121952
ENSMUSG00000036777.7	0.169334678637043	-0.00592833675186112	0.145492731577875	0.702880423896289	0.874971776795349	Anln	protein_coding	0.192925262471511	0.0775400267765206	0.178404461229948	0.12235013625866	0.167105009215998	0.232067730112829
ENSMUSG00000000126.5	0.125347311040706	1.29583707759194	0.145450656225629	0.70292134617441	0.874971776795349	Wnt9a	protein_coding	0.891267848182153	0.608321915332009	0.916998930721934	0.695077563566303	0.519872478671455	0.502243424328397
ENSMUSG00000033022.7	0.170895020009893	-0.280105651829617	0.145401337432553	0.702969322018992	0.874971776795349	Cdo1	protein_coding	0.577724794811914	0.320151330228434	0.368302849224384	0.432999137959336	0.542105086454981	0.365018445003698
ENSMUSG00000048755.8	0.0923186956128889	4.17296928596818	0.145315015533371	0.703053315812809	0.874997086730085	Mcat	protein_coding	12.1264098011077	9.0460970094985	10.9588411122539	10.4868769516356	8.27545759774387	6.00413313702979
ENSMUSG00000019189.7	0.143074830770746	2.28655158270572	0.145050288552612	0.703311081406172	0.875155778439326	Rnf145	protein_coding	0.443132730779386	0.349992654314685	0.578138800892625	0.552252181551971	0.996013152750153	0.734134658834799
ENSMUSG00000007564.8	-0.0644421392851458	6.5910847125824	0.145042991991048	0.70331818990674	0.875155778439326	Ppp2r1a	protein_coding	34.6254373282873	26.8737560371011	29.7935981061694	28.8216258989639	25.2679827495482	26.7064317142787
ENSMUSG00000037260.7	0.0709799347725482	3.77612806674146	0.14496939878596	0.703389897775172	0.875155778439326	Hgsnat	protein_coding	5.4479343544108	4.24616879438099	6.00046744877703	4.83889961107319	5.25325775590022	4.86365473155294
ENSMUSG00000026000.10	-0.0683016692693707	4.1815424936317	0.144877315817901	0.703479651086594	0.875155778439326	Lancl1	protein_coding	4.80346102522954	4.18295526523433	3.98303387754614	3.75251330645015	3.86581411453975	3.73540256465417
ENSMUSG00000042207.10	0.0748625875646609	3.9246540165708	0.144857286916078	0.703499177590114	0.875155778439326	Kdm5b	protein_coding	1.95729281548609	1.48801356660257	2.25129521555246	1.86126924508122	2.14757701251252	1.97031024001342
ENSMUSG00000043687.8	0.234582267744019	-0.0763494401413321	0.144556684741082	0.703792425400192	0.875216760269852	1190005I06Rik	protein_coding	1.07786505337344	1.29963827488473	1.41204545491602	0.683564891705992	0.466804210527298	0.14406136869323
ENSMUSG00000036376.2	-0.0914283814721983	2.31642073583803	0.1445328165254	0.703815724619215	0.875216760269852	Abt1	protein_coding	3.95756931633188	3.93866846600359	3.90174054836588	3.10740557829641	3.83145573581818	4.20218538279993
ENSMUSG00000022092.9	-0.0656597569667983	5.07426914061929	0.144515916391043	0.703832223201183	0.875216760269852	Ppp3cc	protein_coding	14.0679095521329	10.7671575775184	11.6984211788068	10.7373388292935	10.261365420984	11.672529155248
ENSMUSG00000036098.8	-0.137760964063639	0.82595211161865	0.1444735937242	0.703873545113695	0.875216760269852	Gm98	protein_coding	0.354396746616319	0.20985899459348	0.31242883922827	0.327240056475463	0.199527817420075	0.283252698197007
ENSMUSG00000021124.6	-0.0601201112910722	5.94169202114247	0.144354898794714	0.703989470371034	0.875216760269852	Vti1b	protein_coding	41.3692511311862	34.5477052946772	38.6939268430798	35.6286798471026	39.4273597429917	39.7547444668455
ENSMUSG00000036845.6	0.109290291217129	1.53055019139254	0.144325153289309	0.704018530329603	0.875216760269852	Lin37	protein_coding	2.5555629067097	1.87139115385263	2.32740845360897	1.58017995778126	1.74399948704615	2.06877975651344
ENSMUSG00000022636.7	0.247268410137416	-1.11122818093615	0.144268369092557	0.704074015333355	0.875216760269852	Alcam	protein_coding	0.0338185776503679	0.0294499313520677	0.0338792708394803	0.037175154701646	0.0952004646100008	0.0489666721174032
ENSMUSG00000079297.2	-0.137636588117042	1.21957114483009	0.144256191845357	0.704085915598437	0.875216760269852	Gm2223	pseudogene	1.72180598763777	1.18916741583843	1.90333358489356	1.27267722906506	1.33708782022052	2.47584786640759
ENSMUSG00000027313.3	0.157132230643953	0.912938531056288	0.144204867069932	0.704136079264148	0.875216760269852	Chac1	protein_coding	1.47050792047652	1.19517938457371	1.52225189692977	1.01028715634637	0.597932198674196	0.596170731397564
ENSMUSG00000032384.9	-0.0787501373907474	3.03089231347549	0.144154874151887	0.704184951023957	0.875216760269852	Csnk1g1	protein_coding	0.676659150001179	0.647590564909102	0.691296768141483	0.58548147763385	0.710378001014065	0.721716728881214
ENSMUSG00000032939.7	0.0806242587110662	3.27554800933248	0.144057416117233	0.70428025131337	0.875256062775974	Nup93	protein_coding	4.11670234828229	2.65819954381726	3.81548506139546	3.23235370469644	3.07454227751843	3.187131112352
ENSMUSG00000038102.9	0.0638609925390223	4.5260505650495	0.143829593664294	0.704503173685288	0.875425911507525	D030016E14Rik	protein_coding	4.04563599375641	3.37172966759682	3.87884580240298	3.37630641738513	3.67975379838656	2.99716396342032
ENSMUSG00000027649.9	0.0826066839225256	3.0622108514707	0.143726085442341	0.704604522339013	0.875425911507525	Ctnnbl1	protein_coding	3.30990200506961	2.88233254039029	4.00290858626757	2.77798125274917	2.74208370577056	2.66824610242721
ENSMUSG00000022570.5	-0.0843579147457783	2.85707632473023	0.143722541936979	0.704607992652438	0.875425911507525	Tsta3	protein_coding	6.77715624683206	5.63343206075033	5.61661845067185	5.07941296452298	4.6249524858397	5.19186091126654
ENSMUSG00000044145.2	0.199777119686901	-0.363242606221098	0.143444240296989	0.70488069887474	0.87568557538262	1810024B03Rik	protein_coding	0.0677420338894458	0.137646117450906	0.294075636790584	0.148931194900025	0.233073091864631	0.176553360504502
ENSMUSG00000023947.7	0.194900875466597	-0.527040039368618	0.14332026180396	0.705002282103626	0.875757466562525	Nfkbie	protein_coding	0.265210810381748	0.173213379351358	0.232475929249663	0.273312783687081	0.2799665981184	0.0864010443859643
ENSMUSG00000035275.8	-0.126814605221717	1.5148806868178	0.143167729774962	0.705151949732403	0.875864228182892	Raver2	protein_coding	0.531679140016137	0.551187403868186	0.443861107212885	0.448773802302568	0.344477455184441	0.252944167032257
ENSMUSG00000004631.9	0.14996071624363	1.87379446315452	0.142998463238871	0.705318144340136	0.875942409505749	Sgce	protein_coding	0.782164694680547	0.681125528178518	1.04475789633033	1.03175575841873	1.95717390351289	1.33636615353222
ENSMUSG00000023021.8	0.0724099628202059	3.63598373785106	0.14297382062502	0.705342349102192	0.875942409505749	Lass5	protein_coding	6.00892641413842	4.86839807719164	6.5150030868599	5.298893771632	6.56629056631562	5.84802966332047
ENSMUSG00000035967.8	-0.110053294161842	2.52849291986942	0.142888250984874	0.705426416852611	0.875967666423267	Ddx26b	protein_coding	0.738603028158308	0.652936429192005	0.594185069333935	0.756553614668367	1.07109944743318	0.88471836498163
ENSMUSG00000021340.5	-0.120633886730266	1.21891594250358	0.142695431917455	0.70561595713336	0.87612387812087	Gpld1	protein_coding	0.652998672286577	0.490211231975543	0.721843409058593	0.538357798039124	0.507093469068732	0.802037470967677
ENSMUSG00000035849.8	0.0649879426685049	4.52704060256165	0.142547126239126	0.7057618405348	0.876224723440367	Krt222	protein_coding	7.70225138659495	5.83703434981956	7.37422298975262	6.35003909259294	7.68479627896675	7.00898453958999
ENSMUSG00000028467.9	0.0779124081199778	2.94931043540462	0.142390406023543	0.705916095294413	0.876224723440367	Gba2	protein_coding	1.89973785230265	1.63872492257226	1.95700991312608	1.56621863171015	1.69852389066556	1.43242581768905
ENSMUSG00000020515.7	-0.0638269899267058	4.39619422396294	0.142356161121065	0.705949814379643	0.876224723440367	Cnot8	protein_coding	9.11957568768131	7.7555971793451	8.15818260433785	7.4682457943729	7.61285495812722	7.71068452168298
ENSMUSG00000026425.8	0.0919724596646573	3.45836519938773	0.142144862029349	0.706157971611777	0.876224723440367	Srgap2	protein_coding	1.06421391618234	0.894505511668205	1.4369495087136	1.19781419533119	1.60644291283138	1.31043414163481
ENSMUSG00000056851.7	0.0680145777457199	4.53774742288234	0.142060746274215	0.706240885801939	0.876224723440367	Pcbp2	protein_coding	9.46076586603297	7.18741419598009	8.09967509785936	8.14700095536529	8.90380355011375	6.78012485801427
ENSMUSG00000041354.9	0.0790470184645966	3.56099345199764	0.141966886111484	0.706333438304833	0.876224723440367	Rgl2	protein_coding	2.92008152680738	2.33096291865537	3.1865115838075	2.49340974951193	2.21813042398128	2.05362482350713
ENSMUSG00000021038.9	0.0636291270939435	4.35414812271008	0.14196674071829	0.706333581699508	0.876224723440367	Vipar	protein_coding	8.0093664735288	6.87062502931597	8.26325528990101	6.82498734524152	8.41292663002557	7.16587049916308
ENSMUSG00000023044.1	-0.102178662722292	2.17993457469007	0.141930486569509	0.706369340130289	0.876224723440367	Csad	protein_coding	1.9934423223005	1.61193653886443	2.49627486696527	1.9369494771381	1.5031095578979	2.1029118192713
ENSMUSG00000056938.9	0.144115002207301	2.25023402309631	0.141845942868968	0.706452748095786	0.876224723440367	Acbd4	protein_coding	2.27119035634742	1.64419560365498	1.75442227948166	1.82733920452433	1.23247794292961	0.618080856866955
ENSMUSG00000015337.5	0.109866931034803	4.11602182250548	0.141842415097756	0.706456229092767	0.876224723440367	Endog	protein_coding	25.0859402755808	18.3580036696689	17.7127859495581	15.1999037013839	11.4151244727152	10.3059600465814
ENSMUSG00000050628.6	0.115666645818716	3.03481519106334	0.141743594952052	0.706553759087291	0.876224723440367	Fam100b	protein_coding	7.54315743746336	5.38271810470025	6.40219985968388	5.48470294599571	3.63734817803939	3.14004789695178
